date,station name,val
1961-01-01,ROAD 40 - NAHAL ZIN  CROSSING,75.0
1962-01-01,ROAD 40 - NAHAL ZIN  CROSSING,37.0
1963-01-01,ROAD 40 - NAHAL ZIN  CROSSING,172.0
1964-01-01,ROAD 40 - NAHAL ZIN  CROSSING,179.0
1965-01-01,ROAD 40 - NAHAL ZIN  CROSSING,72.5
1966-01-01,ROAD 40 - NAHAL ZIN  CROSSING,85.0
1967-01-01,ROAD 40 - NAHAL ZIN  CROSSING,82.0
1968-01-01,ROAD 40 - NAHAL ZIN  CROSSING,75.0
1969-01-01,ROAD 40 - NAHAL ZIN  CROSSING,85.84313725490196
1970-01-01,ROAD 40 - NAHAL ZIN  CROSSING,85.84313725490196
1971-01-01,ROAD 40 - NAHAL ZIN  CROSSING,85.84313725490196
1972-01-01,ROAD 40 - NAHAL ZIN  CROSSING,85.84313725490196
1973-01-01,ROAD 40 - NAHAL ZIN  CROSSING,113.0
1974-01-01,ROAD 40 - NAHAL ZIN  CROSSING,113.0
1975-01-01,ROAD 40 - NAHAL ZIN  CROSSING,85.84313725490196
1976-01-01,ROAD 40 - NAHAL ZIN  CROSSING,69.0
1977-01-01,ROAD 40 - NAHAL ZIN  CROSSING,57.5
1978-01-01,ROAD 40 - NAHAL ZIN  CROSSING,69.0
1979-01-01,ROAD 40 - NAHAL ZIN  CROSSING,154.0
1980-01-01,ROAD 40 - NAHAL ZIN  CROSSING,85.84313725490196
1981-01-01,ROAD 40 - NAHAL ZIN  CROSSING,85.84313725490196
1982-01-01,ROAD 40 - NAHAL ZIN  CROSSING,145.0
1983-01-01,ROAD 40 - NAHAL ZIN  CROSSING,37.0
1984-01-01,ROAD 40 - NAHAL ZIN  CROSSING,60.0
1985-01-01,ROAD 40 - NAHAL ZIN  CROSSING,73.0
1986-01-01,ROAD 40 - NAHAL ZIN  CROSSING,85.84313725490196
1987-01-01,ROAD 40 - NAHAL ZIN  CROSSING,129.0
1988-01-01,ROAD 40 - NAHAL ZIN  CROSSING,106.0
1989-01-01,ROAD 40 - NAHAL ZIN  CROSSING,92.0
1990-01-01,ROAD 40 - NAHAL ZIN  CROSSING,107.0
1991-01-01,ROAD 40 - NAHAL ZIN  CROSSING,178.0
1992-01-01,ROAD 40 - NAHAL ZIN  CROSSING,60.0
1993-01-01,ROAD 40 - NAHAL ZIN  CROSSING,77.0
1994-01-01,ROAD 40 - NAHAL ZIN  CROSSING,177.0
1995-01-01,ROAD 40 - NAHAL ZIN  CROSSING,32.0
1996-01-01,ROAD 40 - NAHAL ZIN  CROSSING,95.0
1997-01-01,ROAD 40 - NAHAL ZIN  CROSSING,83.0
1998-01-01,ROAD 40 - NAHAL ZIN  CROSSING,21.0
1999-01-01,ROAD 40 - NAHAL ZIN  CROSSING,39.0
2000-01-01,ROAD 40 - NAHAL ZIN  CROSSING,66.0
2001-01-01,ROAD 40 - NAHAL ZIN  CROSSING,48.0
2002-01-01,ROAD 40 - NAHAL ZIN  CROSSING,66.0
2003-01-01,ROAD 40 - NAHAL ZIN  CROSSING,78.0
2004-01-01,ROAD 40 - NAHAL ZIN  CROSSING,52.0
2005-01-01,ROAD 40 - NAHAL ZIN  CROSSING,60.0
2006-01-01,ROAD 40 - NAHAL ZIN  CROSSING,122.0
2007-01-01,ROAD 40 - NAHAL ZIN  CROSSING,85.84313725490196
2008-01-01,ROAD 40 - NAHAL ZIN  CROSSING,39.0
2009-01-01,ROAD 40 - NAHAL ZIN  CROSSING,85.84313725490196
2010-01-01,ROAD 40 - NAHAL ZIN  CROSSING,85.84313725490196
2011-01-01,ROAD 40 - NAHAL ZIN  CROSSING,41.0
2012-01-01,ROAD 40 - NAHAL ZIN  CROSSING,78.0
2013-01-01,ROAD 40 - NAHAL ZIN  CROSSING,83.0
2014-01-01,ROAD 40 - NAHAL ZIN  CROSSING,109.0
2015-01-01,ROAD 40 - NAHAL ZIN  CROSSING,139.0
2016-01-01,ROAD 40 - NAHAL ZIN  CROSSING,52.0
2017-01-01,ROAD 40 - NAHAL ZIN  CROSSING,59.5
2018-01-01,ROAD 40 - NAHAL ZIN  CROSSING,81.5
2019-01-01,ROAD 40 - NAHAL ZIN  CROSSING,165.5
2020-01-01,ROAD 40 - NAHAL ZIN  CROSSING,21.5
2021-01-01,ROAD 40 - NAHAL ZIN  CROSSING,60.0
1949-01-01,ORON JUNCTION,
1950-01-01,ORON JUNCTION,
1951-01-01,ORON JUNCTION,
1952-01-01,ORON JUNCTION,75.0
1953-01-01,ORON JUNCTION,89.4
1954-01-01,ORON JUNCTION,72.13636363636364
1955-01-01,ORON JUNCTION,88.0
1956-01-01,ORON JUNCTION,162.0
1957-01-01,ORON JUNCTION,72.13636363636364
1958-01-01,ORON JUNCTION,69.0
1959-01-01,ORON JUNCTION,26.0
1960-01-01,ORON JUNCTION,68.0
1961-01-01,ORON JUNCTION,78.0
1962-01-01,ORON JUNCTION,32.0
1963-01-01,ORON JUNCTION,127.0
1964-01-01,ORON JUNCTION,104.0
1965-01-01,ORON JUNCTION,62.0
1966-01-01,ORON JUNCTION,93.7
1967-01-01,ORON JUNCTION,61.5
1968-01-01,ORON JUNCTION,72.13636363636364
1969-01-01,ORON JUNCTION,72.13636363636364
1970-01-01,ORON JUNCTION,102.5
1971-01-01,ORON JUNCTION,23.0
1972-01-01,ORON JUNCTION,23.0
1973-01-01,ORON JUNCTION,157.0
1974-01-01,ORON JUNCTION,67.0
1975-01-01,ORON JUNCTION,62.0
1976-01-01,ORON JUNCTION,54.0
1977-01-01,ORON JUNCTION,38.0
1978-01-01,ORON JUNCTION,72.0
1979-01-01,ORON JUNCTION,136.0
1980-01-01,ORON JUNCTION,121.0
1981-01-01,ORON JUNCTION,32.0
1982-01-01,ORON JUNCTION,88.0
1983-01-01,ORON JUNCTION,24.0
1984-01-01,ORON JUNCTION,48.0
1985-01-01,ORON JUNCTION,112.0
1986-01-01,ORON JUNCTION,48.5
1987-01-01,ORON JUNCTION,81.0
1988-01-01,ORON JUNCTION,68.0
1989-01-01,ORON JUNCTION,142.0
1990-01-01,ORON JUNCTION,89.0
1991-01-01,ORON JUNCTION,105.0
1992-01-01,ORON JUNCTION,32.0
1993-01-01,ORON JUNCTION,58.0
1994-01-01,ORON JUNCTION,160.0
1995-01-01,ORON JUNCTION,31.0
1996-01-01,ORON JUNCTION,66.0
1997-01-01,ORON JUNCTION,95.0
1998-01-01,ORON JUNCTION,21.0
1999-01-01,ORON JUNCTION,24.0
2000-01-01,ORON JUNCTION,64.0
2001-01-01,ORON JUNCTION,48.0
2002-01-01,ORON JUNCTION,65.0
2003-01-01,ORON JUNCTION,51.0
2004-01-01,ORON JUNCTION,101.0
2005-01-01,ORON JUNCTION,33.0
2006-01-01,ORON JUNCTION,112.0
2007-01-01,ORON JUNCTION,58.0
2008-01-01,ORON JUNCTION,45.0
2009-01-01,ORON JUNCTION,96.0
2010-01-01,ORON JUNCTION,40.0
2011-01-01,ORON JUNCTION,26.0
2012-01-01,ORON JUNCTION,44.0
2013-01-01,ORON JUNCTION,91.0
2014-01-01,ORON JUNCTION,103.0
2015-01-01,ORON JUNCTION,101.5
2016-01-01,ORON JUNCTION,36.0
2017-01-01,ORON JUNCTION,87.0
2018-01-01,ORON JUNCTION,55.5
2019-01-01,ORON JUNCTION,128.4
2020-01-01,ORON JUNCTION,25.0
2021-01-01,ORON JUNCTION,35.0
1949-01-01,NIZZANA,
1950-01-01,NIZZANA,
1951-01-01,NIZZANA,
1952-01-01,NIZZANA,
1953-01-01,NIZZANA,
1954-01-01,NIZZANA,
1955-01-01,NIZZANA,
1956-01-01,NIZZANA,
1957-01-01,NIZZANA,
1958-01-01,NIZZANA,
1959-01-01,NIZZANA,
1960-01-01,NIZZANA,
1961-01-01,NIZZANA,
1962-01-01,NIZZANA,
1963-01-01,NIZZANA,
1964-01-01,NIZZANA,
1965-01-01,NIZZANA,
1966-01-01,NIZZANA,
1967-01-01,NIZZANA,
1968-01-01,NIZZANA,
1969-01-01,NIZZANA,
1970-01-01,NIZZANA,
1971-01-01,NIZZANA,
1972-01-01,NIZZANA,
1973-01-01,NIZZANA,
1974-01-01,NIZZANA,
1975-01-01,NIZZANA,61.0
1976-01-01,NIZZANA,44.5
1977-01-01,NIZZANA,48.0
1978-01-01,NIZZANA,49.0
1979-01-01,NIZZANA,121.0
1980-01-01,NIZZANA,107.0
1981-01-01,NIZZANA,68.65555555555555
1982-01-01,NIZZANA,116.0
1983-01-01,NIZZANA,22.0
1984-01-01,NIZZANA,73.0
1985-01-01,NIZZANA,67.0
1986-01-01,NIZZANA,66.0
1987-01-01,NIZZANA,95.0
1988-01-01,NIZZANA,116.0
1989-01-01,NIZZANA,68.65555555555555
1990-01-01,NIZZANA,143.0
1991-01-01,NIZZANA,120.0
1992-01-01,NIZZANA,47.0
1993-01-01,NIZZANA,28.0
1994-01-01,NIZZANA,150.0
1995-01-01,NIZZANA,25.0
1996-01-01,NIZZANA,66.0
1997-01-01,NIZZANA,55.0
1998-01-01,NIZZANA,29.0
1999-01-01,NIZZANA,32.0
2000-01-01,NIZZANA,58.0
2001-01-01,NIZZANA,68.0
2002-01-01,NIZZANA,95.0
2003-01-01,NIZZANA,85.0
2004-01-01,NIZZANA,63.0
2005-01-01,NIZZANA,44.0
2006-01-01,NIZZANA,102.0
2007-01-01,NIZZANA,52.0
2008-01-01,NIZZANA,29.0
2009-01-01,NIZZANA,117.0
2010-01-01,NIZZANA,25.0
2011-01-01,NIZZANA,29.0
2012-01-01,NIZZANA,58.0
2013-01-01,NIZZANA,86.0
2014-01-01,NIZZANA,81.0
2015-01-01,NIZZANA,92.0
2016-01-01,NIZZANA,20.5
2017-01-01,NIZZANA,51.5
2018-01-01,NIZZANA,66.5
2019-01-01,NIZZANA,106.0
2020-01-01,NIZZANA,23.5
2021-01-01,NIZZANA,57.0
1949-01-01,NAHAL ZIN MOUTH,
1950-01-01,NAHAL ZIN MOUTH,
1951-01-01,NAHAL ZIN MOUTH,
1952-01-01,NAHAL ZIN MOUTH,
1953-01-01,NAHAL ZIN MOUTH,
1954-01-01,NAHAL ZIN MOUTH,
1955-01-01,NAHAL ZIN MOUTH,
1956-01-01,NAHAL ZIN MOUTH,
1957-01-01,NAHAL ZIN MOUTH,
1958-01-01,NAHAL ZIN MOUTH,
1959-01-01,NAHAL ZIN MOUTH,
1960-01-01,NAHAL ZIN MOUTH,
1961-01-01,NAHAL ZIN MOUTH,45.0
1962-01-01,NAHAL ZIN MOUTH,41.0
1963-01-01,NAHAL ZIN MOUTH,64.0
1964-01-01,NAHAL ZIN MOUTH,82.0
1965-01-01,NAHAL ZIN MOUTH,27.1
1966-01-01,NAHAL ZIN MOUTH,29.0
1967-01-01,NAHAL ZIN MOUTH,65.0
1968-01-01,NAHAL ZIN MOUTH,57.0
1969-01-01,NAHAL ZIN MOUTH,46.40172413793104
1970-01-01,NAHAL ZIN MOUTH,114.2
1971-01-01,NAHAL ZIN MOUTH,46.40172413793104
1972-01-01,NAHAL ZIN MOUTH,99.0
1973-01-01,NAHAL ZIN MOUTH,99.0
1974-01-01,NAHAL ZIN MOUTH,61.0
1975-01-01,NAHAL ZIN MOUTH,61.0
1976-01-01,NAHAL ZIN MOUTH,36.0
1977-01-01,NAHAL ZIN MOUTH,12.5
1978-01-01,NAHAL ZIN MOUTH,48.0
1979-01-01,NAHAL ZIN MOUTH,57.0
1980-01-01,NAHAL ZIN MOUTH,98.0
1981-01-01,NAHAL ZIN MOUTH,33.0
1982-01-01,NAHAL ZIN MOUTH,40.0
1983-01-01,NAHAL ZIN MOUTH,5.0
1984-01-01,NAHAL ZIN MOUTH,59.0
1985-01-01,NAHAL ZIN MOUTH,101.0
1986-01-01,NAHAL ZIN MOUTH,31.5
1987-01-01,NAHAL ZIN MOUTH,60.0
1988-01-01,NAHAL ZIN MOUTH,30.0
1989-01-01,NAHAL ZIN MOUTH,53.0
1990-01-01,NAHAL ZIN MOUTH,41.0
1991-01-01,NAHAL ZIN MOUTH,32.0
1992-01-01,NAHAL ZIN MOUTH,14.0
1993-01-01,NAHAL ZIN MOUTH,55.0
1994-01-01,NAHAL ZIN MOUTH,60.0
1995-01-01,NAHAL ZIN MOUTH,23.0
1996-01-01,NAHAL ZIN MOUTH,44.0
1997-01-01,NAHAL ZIN MOUTH,40.0
1998-01-01,NAHAL ZIN MOUTH,21.0
1999-01-01,NAHAL ZIN MOUTH,5.0
2000-01-01,NAHAL ZIN MOUTH,37.0
2001-01-01,NAHAL ZIN MOUTH,13.0
2002-01-01,NAHAL ZIN MOUTH,45.0
2003-01-01,NAHAL ZIN MOUTH,52.0
2004-01-01,NAHAL ZIN MOUTH,75.0
2005-01-01,NAHAL ZIN MOUTH,21.0
2006-01-01,NAHAL ZIN MOUTH,33.0
2007-01-01,NAHAL ZIN MOUTH,27.0
2008-01-01,NAHAL ZIN MOUTH,7.0
2009-01-01,NAHAL ZIN MOUTH,45.0
2010-01-01,NAHAL ZIN MOUTH,46.40172413793104
2011-01-01,NAHAL ZIN MOUTH,18.0
2012-01-01,NAHAL ZIN MOUTH,27.0
2013-01-01,NAHAL ZIN MOUTH,93.0
2014-01-01,NAHAL ZIN MOUTH,58.0
2015-01-01,NAHAL ZIN MOUTH,87.0
2016-01-01,NAHAL ZIN MOUTH,31.0
2017-01-01,NAHAL ZIN MOUTH,33.0
2018-01-01,NAHAL ZIN MOUTH,49.0
2019-01-01,NAHAL ZIN MOUTH,47.0
2020-01-01,NAHAL ZIN MOUTH,18.0
2021-01-01,NAHAL ZIN MOUTH,32.0
1949-01-01,NAHAL ZAVOA CROSS,
1950-01-01,NAHAL ZAVOA CROSS,
1951-01-01,NAHAL ZAVOA CROSS,
1952-01-01,NAHAL ZAVOA CROSS,110.0
1953-01-01,NAHAL ZAVOA CROSS,144.1
1954-01-01,NAHAL ZAVOA CROSS,116.0
1955-01-01,NAHAL ZAVOA CROSS,144.0
1956-01-01,NAHAL ZAVOA CROSS,228.0
1957-01-01,NAHAL ZAVOA CROSS,73.0
1958-01-01,NAHAL ZAVOA CROSS,141.0
1959-01-01,NAHAL ZAVOA CROSS,52.0
1960-01-01,NAHAL ZAVOA CROSS,123.0
1961-01-01,NAHAL ZAVOA CROSS,72.0
1962-01-01,NAHAL ZAVOA CROSS,30.0
1963-01-01,NAHAL ZAVOA CROSS,195.0
1964-01-01,NAHAL ZAVOA CROSS,208.0
1965-01-01,NAHAL ZAVOA CROSS,92.0
1966-01-01,NAHAL ZAVOA CROSS,140.0
1967-01-01,NAHAL ZAVOA CROSS,125.0
1968-01-01,NAHAL ZAVOA CROSS,86.0
1969-01-01,NAHAL ZAVOA CROSS,76.0
1970-01-01,NAHAL ZAVOA CROSS,156.0
1971-01-01,NAHAL ZAVOA CROSS,243.0
1972-01-01,NAHAL ZAVOA CROSS,65.0
1973-01-01,NAHAL ZAVOA CROSS,201.0
1974-01-01,NAHAL ZAVOA CROSS,109.0
1975-01-01,NAHAL ZAVOA CROSS,87.0
1976-01-01,NAHAL ZAVOA CROSS,84.0
1977-01-01,NAHAL ZAVOA CROSS,78.0
1978-01-01,NAHAL ZAVOA CROSS,100.0
1979-01-01,NAHAL ZAVOA CROSS,182.0
1980-01-01,NAHAL ZAVOA CROSS,147.0
1981-01-01,NAHAL ZAVOA CROSS,57.0
1982-01-01,NAHAL ZAVOA CROSS,174.0
1983-01-01,NAHAL ZAVOA CROSS,84.0
1984-01-01,NAHAL ZAVOA CROSS,85.0
1985-01-01,NAHAL ZAVOA CROSS,182.0
1986-01-01,NAHAL ZAVOA CROSS,117.5
1987-01-01,NAHAL ZAVOA CROSS,149.0
1988-01-01,NAHAL ZAVOA CROSS,134.0
1989-01-01,NAHAL ZAVOA CROSS,121.0
1990-01-01,NAHAL ZAVOA CROSS,156.0
1991-01-01,NAHAL ZAVOA CROSS,209.0
1992-01-01,NAHAL ZAVOA CROSS,107.0
1993-01-01,NAHAL ZAVOA CROSS,117.0
1994-01-01,NAHAL ZAVOA CROSS,264.0
1995-01-01,NAHAL ZAVOA CROSS,51.0
1996-01-01,NAHAL ZAVOA CROSS,101.0
1997-01-01,NAHAL ZAVOA CROSS,125.0
1998-01-01,NAHAL ZAVOA CROSS,52.0
1999-01-01,NAHAL ZAVOA CROSS,50.0
2000-01-01,NAHAL ZAVOA CROSS,129.0
2001-01-01,NAHAL ZAVOA CROSS,127.0
2002-01-01,NAHAL ZAVOA CROSS,115.0
2003-01-01,NAHAL ZAVOA CROSS,99.0
2004-01-01,NAHAL ZAVOA CROSS,107.0
2005-01-01,NAHAL ZAVOA CROSS,80.0
2006-01-01,NAHAL ZAVOA CROSS,158.0
2007-01-01,NAHAL ZAVOA CROSS,75.0
2008-01-01,NAHAL ZAVOA CROSS,38.0
2009-01-01,NAHAL ZAVOA CROSS,188.0
2010-01-01,NAHAL ZAVOA CROSS,120.00869565217391
2011-01-01,NAHAL ZAVOA CROSS,56.0
2012-01-01,NAHAL ZAVOA CROSS,118.0
2013-01-01,NAHAL ZAVOA CROSS,123.0
2014-01-01,NAHAL ZAVOA CROSS,176.0
2015-01-01,NAHAL ZAVOA CROSS,136.0
2016-01-01,NAHAL ZAVOA CROSS,80.0
2017-01-01,NAHAL ZAVOA CROSS,113.0
2018-01-01,NAHAL ZAVOA CROSS,99.5
2019-01-01,NAHAL ZAVOA CROSS,170.5
2020-01-01,NAHAL ZAVOA CROSS,67.0
2021-01-01,NAHAL ZAVOA CROSS,83.0
1949-01-01,NAHAL OMER KM 129,
1950-01-01,NAHAL OMER KM 129,
1951-01-01,NAHAL OMER KM 129,
1952-01-01,NAHAL OMER KM 129,
1953-01-01,NAHAL OMER KM 129,
1954-01-01,NAHAL OMER KM 129,
1955-01-01,NAHAL OMER KM 129,
1956-01-01,NAHAL OMER KM 129,
1957-01-01,NAHAL OMER KM 129,
1958-01-01,NAHAL OMER KM 129,
1959-01-01,NAHAL OMER KM 129,
1960-01-01,NAHAL OMER KM 129,
1961-01-01,NAHAL OMER KM 129,
1962-01-01,NAHAL OMER KM 129,
1963-01-01,NAHAL OMER KM 129,
1964-01-01,NAHAL OMER KM 129,
1965-01-01,NAHAL OMER KM 129,
1966-01-01,NAHAL OMER KM 129,
1967-01-01,NAHAL OMER KM 129,
1968-01-01,NAHAL OMER KM 129,
1969-01-01,NAHAL OMER KM 129,
1970-01-01,NAHAL OMER KM 129,
1971-01-01,NAHAL OMER KM 129,
1972-01-01,NAHAL OMER KM 129,
1973-01-01,NAHAL OMER KM 129,79.0
1974-01-01,NAHAL OMER KM 129,79.0
1975-01-01,NAHAL OMER KM 129,31.0
1976-01-01,NAHAL OMER KM 129,13.0
1977-01-01,NAHAL OMER KM 129,19.5
1978-01-01,NAHAL OMER KM 129,22.0
1979-01-01,NAHAL OMER KM 129,26.0
1980-01-01,NAHAL OMER KM 129,85.0
1981-01-01,NAHAL OMER KM 129,35.0
1982-01-01,NAHAL OMER KM 129,47.0
1983-01-01,NAHAL OMER KM 129,1.0
1984-01-01,NAHAL OMER KM 129,41.0
1985-01-01,NAHAL OMER KM 129,65.0
1986-01-01,NAHAL OMER KM 129,50.0
1987-01-01,NAHAL OMER KM 129,56.0
1988-01-01,NAHAL OMER KM 129,44.0
1989-01-01,NAHAL OMER KM 129,48.0
1990-01-01,NAHAL OMER KM 129,47.0
1991-01-01,NAHAL OMER KM 129,26.0
1992-01-01,NAHAL OMER KM 129,9.0
1993-01-01,NAHAL OMER KM 129,53.0
1994-01-01,NAHAL OMER KM 129,39.0
1995-01-01,NAHAL OMER KM 129,24.0
1996-01-01,NAHAL OMER KM 129,29.0
1997-01-01,NAHAL OMER KM 129,38.0
1998-01-01,NAHAL OMER KM 129,16.0
1999-01-01,NAHAL OMER KM 129,7.0
2000-01-01,NAHAL OMER KM 129,22.0
2001-01-01,NAHAL OMER KM 129,6.0
2002-01-01,NAHAL OMER KM 129,19.0
2003-01-01,NAHAL OMER KM 129,35.0
2004-01-01,NAHAL OMER KM 129,32.0
2005-01-01,NAHAL OMER KM 129,16.0
2006-01-01,NAHAL OMER KM 129,19.0
2007-01-01,NAHAL OMER KM 129,26.0
2008-01-01,NAHAL OMER KM 129,17.0
2009-01-01,NAHAL OMER KM 129,66.0
2010-01-01,NAHAL OMER KM 129,42.0
2011-01-01,NAHAL OMER KM 129,16.0
2012-01-01,NAHAL OMER KM 129,29.0
2013-01-01,NAHAL OMER KM 129,69.0
2014-01-01,NAHAL OMER KM 129,41.0
2015-01-01,NAHAL OMER KM 129,56.0
2016-01-01,NAHAL OMER KM 129,23.0
2017-01-01,NAHAL OMER KM 129,79.5
2018-01-01,NAHAL OMER KM 129,61.0
2019-01-01,NAHAL OMER KM 129,85.5
2020-01-01,NAHAL OMER KM 129,12.5
2021-01-01,NAHAL OMER KM 129,22.0
1949-01-01,NAHAL HIYYON,
1950-01-01,NAHAL HIYYON,
1951-01-01,NAHAL HIYYON,
1952-01-01,NAHAL HIYYON,
1953-01-01,NAHAL HIYYON,
1954-01-01,NAHAL HIYYON,
1955-01-01,NAHAL HIYYON,
1956-01-01,NAHAL HIYYON,
1957-01-01,NAHAL HIYYON,
1958-01-01,NAHAL HIYYON,16.0
1959-01-01,NAHAL HIYYON,3.5
1960-01-01,NAHAL HIYYON,18.0
1961-01-01,NAHAL HIYYON,33.0
1962-01-01,NAHAL HIYYON,25.0
1963-01-01,NAHAL HIYYON,18.0
1964-01-01,NAHAL HIYYON,66.0
1965-01-01,NAHAL HIYYON,22.0
1966-01-01,NAHAL HIYYON,43.0
1967-01-01,NAHAL HIYYON,17.0
1968-01-01,NAHAL HIYYON,44.0
1969-01-01,NAHAL HIYYON,9.0
1970-01-01,NAHAL HIYYON,36.0
1971-01-01,NAHAL HIYYON,57.0
1972-01-01,NAHAL HIYYON,19.0
1973-01-01,NAHAL HIYYON,39.0
1974-01-01,NAHAL HIYYON,80.0
1975-01-01,NAHAL HIYYON,35.0
1976-01-01,NAHAL HIYYON,7.0
1977-01-01,NAHAL HIYYON,5.0
1978-01-01,NAHAL HIYYON,22.0
1979-01-01,NAHAL HIYYON,23.0
1980-01-01,NAHAL HIYYON,54.0
1981-01-01,NAHAL HIYYON,5.0
1982-01-01,NAHAL HIYYON,45.0
1983-01-01,NAHAL HIYYON,2.0
1984-01-01,NAHAL HIYYON,18.0
1985-01-01,NAHAL HIYYON,45.0
1986-01-01,NAHAL HIYYON,19.5
1987-01-01,NAHAL HIYYON,43.0
1988-01-01,NAHAL HIYYON,34.0
1989-01-01,NAHAL HIYYON,15.0
1990-01-01,NAHAL HIYYON,28.0
1991-01-01,NAHAL HIYYON,31.0
1992-01-01,NAHAL HIYYON,12.0
1993-01-01,NAHAL HIYYON,57.0
1994-01-01,NAHAL HIYYON,72.0
1995-01-01,NAHAL HIYYON,20.0
1996-01-01,NAHAL HIYYON,19.0
1997-01-01,NAHAL HIYYON,18.0
1998-01-01,NAHAL HIYYON,20.0
1999-01-01,NAHAL HIYYON,2.0
2000-01-01,NAHAL HIYYON,21.0
2001-01-01,NAHAL HIYYON,6.0
2002-01-01,NAHAL HIYYON,9.0
2003-01-01,NAHAL HIYYON,12.0
2004-01-01,NAHAL HIYYON,25.0
2005-01-01,NAHAL HIYYON,25.0
2006-01-01,NAHAL HIYYON,8.0
2007-01-01,NAHAL HIYYON,13.0
